sd_id	PrimaryOwner	PrimaryGroup	ACEType	ACEFlags	AccessMask	Flags	ObjectType	InheritedObjectType	TrusteeSID
401	S-1-5-32-544	S-1-5-32-544	05	00	16	1	b8119fd0-04f6-4762-ab7a-4986c76b3f9a		S-1-5-11
401	S-1-5-32-544	S-1-5-32-544	05	0A	304	1	91e647de-d96f-4b70-9557-d63ff4f3ccd8		S-1-5-10
401	S-1-5-32-544	S-1-5-32-544	00	00	917949				S-1-5-21-3540873112-1993863455-4195585469-512
401	S-1-5-32-544	S-1-5-32-544	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-519
401	S-1-5-32-544	S-1-5-32-544	00	00	131088				S-1-5-32-554
401	S-1-5-32-544	S-1-5-32-544	00	02	4				S-1-5-32-554
401	S-1-5-32-544	S-1-5-32-544	00	02	983485				S-1-5-32-544
401	S-1-5-32-544	S-1-5-32-544	00	00	16				S-1-1-0
401	S-1-5-32-544	S-1-5-32-544	00	00	131220				S-1-5-9
401	S-1-5-32-544	S-1-5-32-544	00	00	131220				S-1-5-11
401	S-1-5-32-544	S-1-5-32-544	00	00	983551				S-1-5-18
402	S-1-5-32-544	S-1-5-32-544	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
402	S-1-5-32-544	S-1-5-32-544	05	00	256	1	ab721a55-1e2f-11d0-9819-00aa0040529b		S-1-5-11
402	S-1-5-32-544	S-1-5-32-544	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
402	S-1-5-32-544	S-1-5-32-544	00	00	983551				S-1-5-32-548
402	S-1-5-32-544	S-1-5-32-544	00	00	131220				S-1-5-10
402	S-1-5-32-544	S-1-5-32-544	00	00	131220				S-1-5-11
402	S-1-5-32-544	S-1-5-32-544	00	00	983551				S-1-5-18
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	05	00	256	1	ab721a55-1e2f-11d0-9819-00aa0040529b		S-1-5-11
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	983551				S-1-5-32-548
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	131220				S-1-5-10
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	131220				S-1-5-11
403	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	983551				S-1-5-18
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a54-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-1132
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a56-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-1132
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	3	1	3568b3a4-a982-11d2-a9ff-00c04f8eedd8		S-1-5-21-4185035528-4285459030-256073263-1132
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	32	1	b71519a3-1465-4b55-bdfb-e144bf7a7682		S-1-5-21-3540873112-1993863455-4195585469-7586
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	32	1	85ca67b3-a515-41bf-b78f-c32a69a000f6		S-1-5-21-3540873112-1993863455-4195585469-7586
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	9fbec2a1-f761-11d9-963d-00065bbd3175		S-1-5-21-4185035528-4285459030-256073263-1134
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	9fbec2a2-f761-11d9-963d-00065bbd3175		S-1-5-21-4185035528-4285459030-256073263-1134
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	9fbec2a3-f761-11d9-963d-00065bbd3175		S-1-5-21-4185035528-4285459030-256073263-1134
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	9fbec2a4-f761-11d9-963d-00065bbd3175		S-1-5-21-4185035528-4285459030-256073263-1134
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	06386f89-befb-4e48-baa1-559fd9221f78		S-1-5-20
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	131220				S-1-5-21-3540873112-1993863455-4195585469-7586
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1132
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	16				S-1-5-11
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	131220				S-1-5-18
419	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	131220				S-1-5-20
421	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-5-11
421	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-5-11
421	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-5-11
421	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-5-11
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	a7a9ea66-e08c-4e23-8fe7-68c40e49c6c0		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	c307dccd-6676-4d19-95c8-d1567fab9820		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	b857b50b-94a2-4b53-93f6-41cebd2fced0		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	b857b50b-94a2-4b53-93f6-41cebd2fced0		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	b857b50b-94a2-4b53-93f6-41cebd2fced0		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	b857b50b-94a2-4b53-93f6-41cebd2fced0		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	b857b50b-94a2-4b53-93f6-41cebd2fced0		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	e373fb21-d851-4d15-af23-982f09f2400b		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	e373fb21-d851-4d15-af23-982f09f2400b		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	e373fb21-d851-4d15-af23-982f09f2400b		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	e373fb21-d851-4d15-af23-982f09f2400b		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	e373fb21-d851-4d15-af23-982f09f2400b		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	811d004b-e2ed-4024-8953-0f0fb0612e47		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	811d004b-e2ed-4024-8953-0f0fb0612e47		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	811d004b-e2ed-4024-8953-0f0fb0612e47		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a7a9ea66-e08c-4e23-8fe7-68c40e49c6c0		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a7a9ea66-e08c-4e23-8fe7-68c40e49c6c0		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a7a9ea66-e08c-4e23-8fe7-68c40e49c6c0		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	1c75aca8-b56b-48b3-a021-858a29fa877b		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	1c75aca8-b56b-48b3-a021-858a29fa877b		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	1c75aca8-b56b-48b3-a021-858a29fa877b		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	1c75aca8-b56b-48b3-a021-858a29fa877b		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	1c75aca8-b56b-48b3-a021-858a29fa877b		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	6760cfc5-70f4-4ae8-bc39-9522d86ac69b		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	6760cfc5-70f4-4ae8-bc39-9522d86ac69b		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	6760cfc5-70f4-4ae8-bc39-9522d86ac69b		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	6760cfc5-70f4-4ae8-bc39-9522d86ac69b		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	6760cfc5-70f4-4ae8-bc39-9522d86ac69b		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c307dccd-6676-4d19-95c8-d1567fab9820		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c307dccd-6676-4d19-95c8-d1567fab9820		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c307dccd-6676-4d19-95c8-d1567fab9820		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c22841f4-96cb-498a-ac02-f9a87c74eb14		S-1-5-21-4185035528-4285459030-256073263-1134
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c22841f4-96cb-498a-ac02-f9a87c74eb14		S-1-5-21-4185035528-4285459030-256073263-1138
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c22841f4-96cb-498a-ac02-f9a87c74eb14		S-1-9-1419165041-1139599005-3936102811-1022490595-21
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c22841f4-96cb-498a-ac02-f9a87c74eb14		S-1-9-1419165041-1139599005-3936102811-1022490595-22
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	c22841f4-96cb-498a-ac02-f9a87c74eb14		S-1-9-1419165041-1139599005-3936102811-1022490595-23
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	5c82f031-4e4c-4326-88e1-8c4f0cad9de5		S-1-5-11
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	04031f4f-7c36-43ea-9b49-4bd0f5f1e6af		S-1-5-11
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	d19299b4-86c2-4c9a-8fa7-acb70c63023a		S-1-5-11
422	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	02	256	1	a18293f1-0685-4540-aa63-e32df421b3a2		S-1-5-11
423	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
423	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	131220				S-1-5-11
423	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-18
424	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-519
424	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
424	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	131220				S-1-5-11
424	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-18
425	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	0A	16	3	97c84796-00da-4290-90f7-8fd82eb6645a	2b02d9af-bd14-42d0-8f37-7aa5cd7beef9	S-1-5-21-4185035528-4285459030-256073263-1134
426	S-1-5-21-3540873112-1993863455-4195585469-1104	S-1-5-21-3540873112-1993863455-4195585469-1104	00	00	131073				S-1-5-18
428	S-1-5-18	S-1-5-18	00	00	131075				S-1-5-18
431	S-1-5-10	S-1-5-10	00	02	131073				S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	4c164200-20c0-11d0-a768-00aa006e0529		S-1-5-21-4185035528-4285459030-256073263-553
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	5f202010-79a5-11d0-9020-00c04fc2d4cf		S-1-5-21-4185035528-4285459030-256073263-553
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	bc0ac240-79a9-11d0-9020-00c04fc2d4cf		S-1-5-21-4185035528-4285459030-256073263-553
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	037088f8-0ae1-11d2-b422-00a0c968f939		S-1-5-21-4185035528-4285459030-256073263-553
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	bf967a7f-0de6-11d0-a285-00aa003049e2		S-1-5-21-4185035528-4285459030-256073263-517
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	6db69a1c-9422-11d1-aebd-0000f80367c1		S-1-5-32-561
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	5805bc62-bdc9-4428-a5e2-856a0f4c185e		S-1-5-32-561
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a53-1e2f-11d0-9819-00aa0040529b		S-1-1-0
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a53-1e2f-11d0-9819-00aa0040529b		S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	256	1	ab721a56-1e2f-11d0-9819-00aa0040529b		S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	59ba2f42-79a2-11d0-9020-00c04fc2d3cf		S-1-5-11
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	e48d0154-bcf8-11d1-8702-00c04fb96050		S-1-5-11
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	77b5b886-944a-11d1-aebd-0000f80367c1		S-1-5-11
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	16	1	e45795b3-9455-11d1-aebd-0000f80367c1		S-1-5-11
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	e45795b2-9455-11d1-aebd-0000f80367c1		S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	00	48	1	e45795b3-9455-11d1-aebd-0000f80367c1		S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	256	1	ab721a54-1e2f-11d0-9819-00aa0040529b		S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	05	02	48	1	77b5b886-944a-11d1-aebd-0000f80367c1		S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1123
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-32-548
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131072				S-1-5-11
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	131220				S-1-5-10
432	S-1-5-21-4185035528-4285459030-256073263-512	S-1-5-21-4185035528-4285459030-256073263-512	00	00	983551				S-1-5-18
433	S-1-5-10	S-1-5-10	00	02	131077				S-1-5-10
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	16	1	4c164200-20c0-11d0-a768-00aa006e0529		S-1-5-21-3540873112-1993863455-4195585469-553
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	16	1	5f202010-79a5-11d0-9020-00c04fc2d4cf		S-1-5-21-3540873112-1993863455-4195585469-553
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	16	1	bc0ac240-79a9-11d0-9020-00c04fc2d4cf		S-1-5-21-3540873112-1993863455-4195585469-553
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	16	1	037088f8-0ae1-11d2-b422-00a0c968f939		S-1-5-21-3540873112-1993863455-4195585469-553
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	48	1	bf967a7f-0de6-11d0-a285-00aa003049e2		S-1-5-21-3540873112-1993863455-4195585469-517
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	16	1	46a9b11d-60ae-405a-b7e8-ff8a58d456d2		S-1-5-32-560
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	48	1	6db69a1c-9422-11d1-aebd-0000f80367c1		S-1-5-32-561
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	48	1	5805bc62-bdc9-4428-a5e2-856a0f4c185e		S-1-5-32-561
435	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	05	00	256	1	ab721a53-1e2f-11d0-9819-00aa0040529b		S-1-1-0
